,index,Unnamed: 0,Destination_link,Review,Sentiment Score
532,532,532,128473,Had a wonderful time on this southern India tour. Everything was very professionally organized.,5
533,533,533,128473,It was an awesome and fantastic experience. The tour was everything we were promised.,5
534,534,534,128473,Amazing trip with a brilliant driver and excellent tour guides.,5
535,535,535,128473,it was an awesome experience! Many wonderful places to see and experience. Staying at the houseboat was a unique experience.Hotels were excellent and food was outstanding.,5
536,536,536,128473,Our tour was wonderful.This was our first trip to southern india and we thoroughly enjoyed the whole trip.,5
537,537,537,149243,VERY GOOD! We preferred private tour with 5 star accommodations. This was our good experience in India and the staff was very helpful. All services were very setisfy and I would book a holiday through them again.,5
538,538,538,149243,"It was my first trip with Yoganshi Travel. When we used all services like hotels with breakfast, transportation were very good. Driver Mr Arif was very good and supportive. We were 3 couples and this was worderful trip for us. In future we will try to...

            Show more",5
539,539,539,149243,"We had a very wonderful time in ranthambore and it was a two day trip  for me and my family members. The place ranthambore was so good and there national park of ranthambore was so big and everyone of my family  enjoying so much.
I would like thanks to...

            Show more",5
540,540,540,181977,Was a memorable trip.,5
541,541,541,181977,"My friend and I took this tour in December, 2021. It was one of our most unforgettable experiences. Everything was planned very well and we enjoyed visits to the wonderful sites and experiences that we had.

Ramendra Vikram Singh",5
542,542,542,158771,"I had an incredible holiday in Rajasthan. The trip was very well organized and I really loved the hotels - especially the one in Jodhpur with the swimming pool. Also, Karni did a great job at the hotel in Jaisalmer. Manawa was also lovely. For me, the...

            Show more",4
543,543,543,158771,"The Memorable India team did a great job organizing our Golden Triangle and Ranthambore tour. They were in touch with us throughout the trip to make sure we were having a good time, and they even provided us with garlands and souvenirs upon arrival. Our...

            Show more",5
544,544,544,158771,"Memorable India offers a well-organized and streamlined tour of the golden triangle with a stop at the Ranthambore National Park. Our driver, Vinod, was professional and provided excellent service throughout the duration of the tour. He was always...

            Show more",5
545,545,545,158771,"We were very happy with our tour of Ranthambore. Memorable India was easy to communicate with and accommodated all of our requests. Our driver was very good and took us wherever we wanted to go. The hotels were good, especially the Shiv Vilas, but the...

            Show more",5
546,546,546,158771,"Our India tour was fantastic! The property was beautiful and the tour company made it very easy to get there. Raman, our tour guide, was outstanding. He gave us so much rich information and history about the Taj Mahal. He took us to a small place where...

            Show more",5
547,547,547,158771,"Our recent trip to Delhi, Agra, and Jaipur was made possible by the great team at Memorable India. Raj did a fantastic job of coordinating everything and making all the arrangements. The hotels we stayed in were very clean, and the car that was provided...

            Show more",5
548,548,548,158771,"Memorable India provided excellent hotels, guides, and vehicles at a reasonable price. I recommend their services and will definitely use them again. My Canadian friends were very happy with the Memorable India team's attitude and service. Good job,...

            Show more",5
