,Destination_link,Review
422,176242,"We are booking TWO trip One Gamey Gadara & Hidden Beauty Moonstone Those Two Tours. we have just returned from Bali to Sri Lanka and were lucky to have Ranjith as our driver. Our itinerary involved a lot of long journeys, but he was fantastic the whole...

            Show more"
423,183360,"We had the most remarkable tour with Holiday Lanka. Not only everything was perfect, but we felt, in every instance, that our driver; Dulan and the whole Lanka team truly cared about us, and did their best to make this trip memorable. Travel agent was...

            Show more"
424,183360,"We had a long (21 days) trip with Sri Lanka Holidays and highly recommend this agency. Good organization and orientation to customers in each detail. Manager helped us to plan our journey according our needs and solved each spontaneous issue during the...

            Show more"
425,234295,"Very well planned and executed tour. The temples at Khajuraho are so amazing. So big cats during the safaris. The...

            Show more"
426,234295,"The tour was operated with great attention to detail. Staff was warm and punctual at all times. 
Our sincere thanks...

            Show more"
427,234295,"What a beautiful place Kerala of India is !  We had a most wonderful time in the God's Own Country. Thank you tour...

            Show more"
428,144233,"Omg! What an amazing experience, from our awesome guide, to the beautiful locations, a variety of transport taken to...

            Show more"
429,144233,Very well organised with knowledgeable guide
430,144233,"Felt it was a different tour, but then it came all together.  Would have perhaps liked a more aggressive hill walk...

            Show more"
431,156034,"This tour was fantastic because the tour guide Vish gave us other wonderful options not mentioned in the itinerary.  Because of that, we saw a lot of wonderful stuff we never even heard of. Saw all of the good stuff Sri Lanka had to offer and this tour...

            Show more"
432,156034,"I had an amizing time with my group members who I met at the tour and our Tourgide/ driver and security man ( he was all in one). I decided to stay in the cheaper hotels, but also this hotels looked very luxery, or they had an amazing view to Sigyria...

            Show more"
433,156034,"Excellente hospitalité,

Mango, merci pour votre excellent service d'accueil.
Nous nous sommes très bien amusés avec vous et la culture sri lankaise.
A bientôt.

Merci."
434,156034,"I was under the impression there were nine on this tour ( tour radar advertised 15 places, eight left) In the event I was the only person on the tour.  Mango Vacations tried to combine my tour with that of another customer. It transpired she was booked...

            Show more"
435,156034,Excellent tour with an excellent driver
436,156034,"I had a great trip with Mango Vacations being a solo traveller. My driver and guide was Kasun, who was a safe driver and had good knowledge of Sri Lanka. Salitha was the tour leader and was advicing over the phone, who I met one time at the start. The...

            Show more"
437,171692,Everything was great
438,126375,"The tour was amazing and my driver/guide was everything I asked for. He was patient, punctual and a delight to talk to. He went out of his way to make sure I saw everything I wanted to see in beautiful Sri Lanka. 10/10"
439,126375,Great tour. Mario was knowledgeable and fun to spend time with
440,126375,"Fantastic.as you promised safety .the full itinerary was completed.the guide Felix was perfect ,giving good advise, taking good care.really tourradar you keep your promises and specially with AITKEN SPENCE TRAVEL in Sri Lanka.I recommend it and sure...

            Show more"
441,125368,"A great tour, very active and busy. Tour guide Nishantha was enthusiastic and was very knowledgable. Adam's peak was busy-didn't realise it was school holidays and pilgrimage time. They ran the 'tour' even though I was the only person which was great as...

            Show more"
