,index,Unnamed: 0,Destination_link,Review,Sentiment Score
413,414,414,214222,"Tour was amazing: Well organized, everything timed perfectly and one of the best trips we’ve ever been on. 

Our guide Charlie was terrific- knowledgeable, responsive, thorough and kind. Could not have asked for a better guide.

Hotels were beautiful...

            Show more",5
414,415,415,159620,Sehr gut organisierte Reise. Kleine Gruppe ( 5 Reisende ) und eine tolle Reiseleiterin (Michaela),5
415,416,416,159620,"Stunning places! Our tour guide was very informative as well as inclusive. This led to a comfortable environment and...

            Show more",5
416,417,417,159620,Had a great week and we were so blessed to have Denali show itself.. Weather was great!,5
417,418,418,93677,"Brochures/tour information should be updated.  Covid-19 requirements for example.  This did not have even a single...

            Show more",3
418,419,419,93677,"It was a phenomenal experience! Highly recommend! Sights, people, tour guide, all enhanced our travel!",5
419,420,420,93677,"Like many other businesses, they are having some staffing issues. This business was particularly affected by the...

            Show more",3
420,421,421,224707,"Wonderful trip, our guide Vickie went above and beyond.  The hotel in Durango was the only low point. It was Too far and too dangerous to walk to town and restaurants when we had an evening on our own.",5
421,422,422,202523,The four-island tour with Trafalger was wonderful.,5
422,423,423,202523,"Actual tour and tour director were very good. Three of the four hotels were very musty. If you have allergies or asthma these hotels are not for you. The hotel in kuaia had roaches and bugs in the bathroom. In addition, we paid extra for an oceanfront...

            Show more",4
423,424,424,92353,"Great tour!!
Our guide, Eduardo, was extraordinary with his knowledge and passion. He was also very entertaining. 
The 3 day tour was perfect!",5
424,425,425,92353,"I recently took the “Canyons of the West 3days/2nights tour” and am hoping to contact someone at Tour Radar for a partial refund it was so bad.   I doubt this review space has enough space for all the issues that were wrong but here is a brief recap...

            Show more",2
425,426,426,92353,The tour guide was good.  Cannot remember his name.  The hotels and the food choices around them weren't that good.  Otherwise we enjoyed the trip.,3
426,427,427,92353,Great tour. Saw 4 national parks in 3 days. Glad we chose the 3 day. Our guide was the greatest and had everything planned perfectly.,5
427,428,428,75742,"Once again...WOW!! We returned for the 12-day Denali Expedition after thoroughly enjoying the 9-day Kenai Adventure last year.
Traveling with Infinite Adventures is such a unique way to experience the vast wilderness and epic beauty of Alaska. ""Atka"" ,...

            Show more",5
428,429,429,75742,"It was my fist time camping and it was an unforgettable experience.
Thanks to Alaska I have stories to tell and never forget.
🛶🧗🏻⛴⛺️⛰🏔🎤🍻",5
429,430,430,75742,"Natalie and Dave go above and beyond to create the best experience possible! If you want luxury and pampering don’t do it! If you are prepared for simple but delicious food, sleeping in a sometimes wet or cold tent that you put up and take down, washing...

            Show more",5
430,431,431,75742,Awesome trip with IA!!! Natalie and Dave were great hosts and thought of everything. Just the right amount of variety and things to do. I am looking forward to another Infinite Adventure with them!,5
431,432,432,75742,"Had just the most amazing trip to Alaska thanks to https://infiniteadv.com with Natalie Morawietz & David Patrick they are the best people to travel with bar none.. I have done three tours with them over the last 5 years and every trip has been just...

            Show more",5
432,433,433,75742,"It was an unforgettable trip with great views and exciting excursions. All of the places we visited (Denali, Maclaren, Wrangell-St. Elias, and Valdez) had something special to offer. We saw bears catching salmon, Dall’s porpoises swimming alongside our...

            Show more",5
433,434,434,75742,"This Alaskan experience was truly amazing. Dave, Natalie and Carolina were phenomenal guides and made sure everyone was having fun and were genuinely caring people. I loved all the places we visited and the options for excursions were for all levels of...

            Show more",5
434,435,435,75742,"The last but not least frontier! This 12 day tour was perfect to see Alaskan highlights, from hiking with Denali in the background, after-dinner walk to the stream and spotting a lynx, canoeing and get a little sunburned (just a little, still in...

            Show more",4
435,436,436,75742,"The service on the trip was top notch.  From the point we booked, Natalie provide answers to all of our questions and always responded within 24 hours.   She ensured we had all the information we needed prior to leaving on the adventure.  Dave was...

            Show more",5
436,437,437,75742,"We had an amazing time! Dave, Carolina and Natalie provided over the top service. Every need was attended to. The itinerary was thoughtfully planned so we saw the best of Alaska in the 12 days we traveled with them. I enjoyed the emphasis on wildlife,...

            Show more",5
