,Destination_link,Review
442,167575,Everything was perfect! We had wonderful times with the tour guides Lorenzo and Hilo.
443,167575,"Timely planned, intense but feasible tour in truly must-see places. Good quality per price. Skilled and careful trip leaders."
444,167575,"Die Hotels waren alle sehr gut. Die Guides inkl. Fahrer waren nett und Aufmersam.. Die 
gebuchte Deutschsprachige...

            Show more"
445,167575,"Our tour guides, Roberto and Pascuale, were both great. I highly recommend this tour to everyone!"
446,218940,"Great trip overall. Too little time in Yosemite. Disappointed that our bus couldn't drive on the PCH from Monterrey to San Simeon. We didn't realize this when we booked and had been looking forward to that. 
Lynne Hendrick was a terrific tour guide and...

            Show more"
447,218940,"I normally travel on my own, but this time, I decided to go with Insight Vacations, as the tour looked great and I didn't want to do all the driving. I can certainly recommend Insight Vacations - book a tour with them if you enjoy travelling in style...

            Show more"
448,218940,"We had a really enjoyable bus tour. Great variety in the locations, really nice weather and it is a great way to see California in a short period of time. Our tour guide Linda and our bus driver Scott were fabulous. Linda kept us amused with her jokes...

            Show more"
449,218940,Everything was amazing! We went to great places and saw a lot. The tour guide and bus driver were the best! I was so impressed by how organized it was.
450,218940,"It was my first time to USA and I decided to travel with Insight Vacations as I have great experience with this operator on my previous trips to Europe. Best of California has a good balance of cosmopolitan cities and beauty of nature. It allows me to...

            Show more"
451,218940,"The success of any tour depends on the itinerary,the tour director and coach driver.
My recent tour had the best of these features."
452,218940,"We had an amazing experience with Darren, our driver and Anandji, our director on the Best of California tour. We got to see so many places, the hotels and included meals were all excellent. The bus is very comfortable, and the pace, although brisk, is...

            Show more"
453,75725,This tour rocked. By far the most efficient and cost effective way I found to see a bunch of great highlights of Alaska. Got to travel with killer guides and a great group that made camping and traveling through Alaska memorable
454,75725,"Amazing tour! I had so much fun! If you want to see the best of Alaska, you won't find a better tour than this. It checks all the popular places to visit.
Fantastic itinerary, super comfortable tents, delicious food, smores for dessert every evening, I...

            Show more"
455,75725,"Where does a person start on such an EPIC tour.  It was all i expected and more.  Dave and Natalie have put together a tour that has the ability to push each and everyone of us right out of our comfort zones.
Right from the minute i booked Natalie was...

            Show more"
456,75725,Great itinerary Natalie and Dave Great
457,75725,"Alaska is a vast, beautiful and diverse state.  Infinite Adventures provided an itinerary and optional activities to ensure we had the opportunity to sample a good variety of what Alaska has to offer. Dave, Natalie and Carolina were excellent and...

            Show more"
458,75725,"Fantastic trip.  Could not have been better.  Natalie and David were wonderful guides and hosts.  We ""sampled"" multiple sites in AK and all sorts of fun activities -- bear viewing, flightseeing, canoe paddling, kayaking, glacier hiking and viewing,...

            Show more"
459,75725,"My favorite part of the adventure? Well, all of it!  We visited the most popular destinations in South Central AK plus Denali. Our tour guides were very knowledgeable about the areas. They were also very enthusiastic, patient and considerate."
460,75725,This tour offers so many possibilities to explore Alaska.
461,75725,"We've included the Alaskan 20 days tour in our world travel...and can tell you that of all the memories we have, the ones with Infinite Adventures in Alaska are probably the most vivid! And not only thanks to the beautiful Alaskan landscapes... Not only...

            Show more"
