,Destination_link,Review,Sentiment Score
919,133697,Fantastic experience and well organized tour. We want to thank for all the beautiful memories which we have thanks to the travel agency that organized tour on such a high level. Everything was perfect.,5
920,133697,"All the itinerary and arrangements were  fantastic, we felt safe we our personal driver who cared about us and gave us very useful advice where to eat and have a massage etc. All the experience   is evaluated very well. Udaipur is a beautiful town with...

            Show more",5
921,172007,"The hotels booked for us were fantabulous, especially the Jaipur Palace in Jaipur. Everything was perfect.",5
922,172007,We booked a golden triangle tour for our holidays in India. The guides were excellent. The hotel provided to us in Agra (Jaypee Palace) was superb. We truly enjoyed this tour.,5
923,172007,"My holiday was a great one. The tour arrangements made it possible. I loved the monuments in Delhi, Agra, and Jaipur, especially, the Taj Mahal.",5
924,172007,"We were on a 7-day Golden Triangle + Ranthambore tour with Wonderful Holidays. 

 Everything went smoothly from the first time we contacted them until the end of our excursion. 
We were very happy with Wonderful Holidays. The guides were very very good,...

            Show more",5
925,138026,"Rahis was great in suggesting a few different itineraries and after exchanging a few emails with him we finally settled on a tour and Rahis took over with the reservations.
I have traveled to almost all part of the world & to visit India was always a...

            Show more",5
926,138026,"On the spur of the moment, I decided to do a private tour and India Arrival Tours stepped up. In 45 mins I was off with Rahis in a taxi. I explained that I wanted to focus on textiles after a quick visit to the Lotus Temple.
His two choices were in...

            Show more",2
927,138026,Very good experience,5
928,191102,"We have booked the India Golden Triangle Tour with Amritsar for our first tour of india we have chosen this company because of its hotels and professional guides and driver as company is known for its services we are very much happy with all services...

            Show more",5
929,191102,"My experience based on hotels, tour guide and driver  it was awesome. Very well organized I think every traveller should concern on these valuable elements . Highly recommend",5
930,191102,"It was my first time to travel to india I got tired after searching so many tours on tourradar but most of the tours having bed feedback about hotels and guide so i did not book with them later i found India golden triangle tour with Golden Temple where...

            Show more",3
931,191102,"Awesome trip to India Golden Triangle tour with Golden Temple, awesome team at Amazing India Tours .I loved visiting India specially Tajmahal. It’s really very beautiful. My holiday was beyond amazing. A special thanks to team who managed my trip so...

            Show more",5
932,191102,One of the best india golden triangle tour with golden temple we had in years.Had an amazing time. Would definitely recommend this tour to my friends.,5
